,_year,_state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party_detailed,writein,_mode,candidatevotes,totalvotes,unofficial,_version,party_simplified,Results
1877,2002,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DOUG DERN,NATURAL LAW,False,total,10366,3129287,False,20210114,OTHER,0
1878,2002,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,ERIC BORREGARD,GREEN,False,total,23931,3129287,False,20210114,OTHER,0
2172,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,24,3780142,False,20210114,OTHER,0
2173,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DEBBIE STABENOW,DEMOCRAT,False,total,2151278,3780142,False,20210114,DEMOCRAT,1
2174,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DAVID SOLE,GREEN,False,total,23890,3780142,False,20210114,OTHER,0
2175,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,LEONARD SCHWARTZ,LIBERTARIAN,False,total,27012,3780142,False,20210114,LIBERTARIAN,0
2176,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,W. DENNIS FITZSIMONS,U.S. TAXPAYERS,False,total,18341,3780142,False,20210114,OTHER,0
2177,2006,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MICHAEL BOUCHARD,REPUBLICAN,False,total,1559597,3780142,False,20210114,REPUBLICAN,0
2345,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JACK HOOGENDYK,REPUBLICAN,False,total,1641070,4848620,False,20210114,REPUBLICAN,0
2346,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,HARLEY G. MIKKELSON,GREEN,False,total,43440,4848620,False,20210114,OTHER,0
2347,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,CARL LEVIN,DEMOCRAT,False,total,3038386,4848620,False,20210114,DEMOCRAT,1
2348,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DOUG DERN,NATURAL LAW,False,total,18550,4848620,False,20210114,OTHER,0
2349,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,SCOTTY BOMAN,LIBERTARIAN,False,total,76347,4848620,False,20210114,LIBERTARIAN,0
2350,2008,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MICHAEL N. NIKITIN,U.S. TAXPAYERS,False,total,30827,4848620,False,20210114,OTHER,0
2730,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,10,4652918,False,20210114,OTHER,0
2731,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DEBBIE STABENOW,DEMOCRAT,False,total,2735826,4652918,False,20210114,DEMOCRAT,1
2732,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,7,4652918,False,20210114,OTHER,0
2733,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,HARLEY MIKKELSON,GREEN,False,total,27890,4652918,False,20210114,OTHER,0
2734,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,RICHARD A. MATKIN,U.S. TAXPAYERS,False,total,26038,4652918,False,20210114,OTHER,0
2735,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN D. LITLE,NATURAL LAW,False,total,11229,4652918,False,20210114,OTHER,0
2736,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,PETE HOEKSTRA,REPUBLICAN,False,total,1767386,4652918,False,20210114,REPUBLICAN,0
2737,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,48,4652918,False,20210114,OTHER,0
2738,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,4,4652918,False,20210114,OTHER,0
2739,2012,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,SCOTTY BOMAN,LIBERTARIAN,False,total,84480,4652918,False,20210114,LIBERTARIAN,0
2937,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,67,3121771,False,20210114,OTHER,0
2938,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,RICHARD A. MATKIN,U.S. TAXPAYERS,False,total,37529,3121771,False,20210114,OTHER,0
2939,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,TERRI LYNN LAND,REPUBLICAN,False,total,1290199,3121771,False,20210114,REPUBLICAN,0
2940,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JIM FULNER,LIBERTARIAN,False,total,62897,3121771,False,20210114,LIBERTARIAN,0
2941,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,GARY C. PETERS,DEMOCRAT,False,total,1704936,3121771,False,20210114,DEMOCRAT,1
2942,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,CHRIS WAHMHOFF,GREEN,False,total,26137,3121771,False,20210114,OTHER,0
2943,2014,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,6,3121771,False,20210114,OTHER,0
3307,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN JAMES,REPUBLICAN,False,total,1938818,4237271,False,20210114,REPUBLICAN,0
3308,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DEBBIE STABENOW,DEMOCRAT,False,total,2214478,4237271,False,20210114,DEMOCRAT,1
3309,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,GEORGE E. HUFFMAN III,US TAXPAYERS,False,total,27251,4237271,False,20210114,OTHER,0
3310,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MARCIA SQUIER,GREEN,False,total,40204,4237271,False,20210114,OTHER,0
3311,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN HOWARD WILHELM,NATURAL LAW,False,total,16502,4237271,False,20210114,OTHER,0
3312,2018,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,,,True,total,18,4237271,False,20210114,OTHER,0
3540,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,GARY PETERS,DEMOCRAT,False,total,2734568,5479720,False,20210114,DEMOCRAT,1
3541,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,JOHN JAMES,REPUBLICAN,False,total,2642233,5479720,False,20210114,REPUBLICAN,0
3542,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,VALERIE L. WILLIS,US TAXPAYERS,False,total,50597,5479720,False,20210114,OTHER,0
3543,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,MARCIA SQUIER,GREEN,False,total,39217,5479720,False,20210114,OTHER,0
3544,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,DOUG DERN,NATURAL LAW,False,total,13093,5479720,False,20210114,OTHER,0
3545,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,ROBERT WILLIAM CARR,,True,total,5,5479720,False,20210114,OTHER,0
3546,2020,MICHIGAN,MI,26,34,23,US SENATE,statewide,gen,False,LEONARD PAUL GADZINSKI,,True,total,7,5479720,False,20210114,OTHER,0
48,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ROBIN E. MILLER,LIBERTARIAN,False,total,5476,1912020,False,20210114,LIBERTARIAN,0
49,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,BILL PETERSON,SOCIALIST WORKERS,False,total,9380,1912020,False,20210114,OTHER,0
50,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MATT SAVOLA,COMMUNIST,False,total,2214,1912020,False,20210114,OTHER,0
51,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JERRY BREKKE,REPUBLICAN,False,total,478602,1912020,False,20210114,REPUBLICAN,0
52,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAUL HELM,AMERICAN,False,total,125612,1912020,False,20210114,OTHER,0
53,1976,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,HUBERT H. HUMPHREY,DEMOCRAT,False,total,1290736,1912020,False,20210114,DEMOCRAT,1
198,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,BOB SHORT,DEMOCRAT,False,total,538675,1558376,False,20210114,DEMOCRAT,0
199,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,PAUL HELM,AMERICAN,False,total,45402,1558376,False,20210114,OTHER,0
200,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,BRIAN JOHN COYLE,PUBLIC INTEREST INDEPENDENT,False,total,8083,1580622,False,20210114,OTHER,0
201,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,DAVID DURENBERGER,REPUBLICAN,False,total,957908,1558376,False,20210114,REPUBLICAN,1
202,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JEAN T. BRUST,WORKERS,False,total,3891,1580622,False,20210114,OTHER,0
203,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WENDELL ANDERSON,DEMOCRAT,False,total,638375,1580622,False,20210114,DEMOCRAT,0
204,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,SAL CARLONE,AMERICAN,False,total,23261,1580622,False,20210114,OTHER,0
205,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,LEONARD RICHARDS,LIBERTARIAN,False,total,2992,1580622,False,20210114,LIBERTARIAN,0
206,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,FREDERICK HEWITT,LIBERTARIAN,False,total,4116,1558376,False,20210114,LIBERTARIAN,0
207,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WILLIAM PETERSON,SOCIALIST WORKERS,False,total,9856,1580622,False,20210114,OTHER,0
208,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,,,True,total,878,1558376,False,20210114,OTHER,0
209,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,CHRISTINE FRANK,SOCIALIST,False,total,11397,1558376,False,20210114,OTHER,0
210,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,72,1580622,False,20210114,OTHER,0
211,1978,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUDOLPH E. BOSCHWITZ,REPUBLICAN,False,total,894092,1580622,False,20210114,REPUBLICAN,0
446,1982,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,BILL ONASCH,SOCIALIST WORKERS,False,total,5897,1804675,False,20210114,OTHER,0
447,1982,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MARK DAYTON,DEMOCRAT,False,total,840401,1804675,False,20210114,DEMOCRAT,0
448,1982,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JEFFREY M. MILLER,NEW UNION,False,total,3300,1804675,False,20210114,OTHER,0
449,1982,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DAVE DURENBERGER,REPUBLICAN,False,total,949207,1804675,False,20210114,REPUBLICAN,1
450,1982,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,FRED G. HEWITT,LIBERTARIAN,False,total,5870,1804675,False,20210114,LIBERTARIAN,0
592,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,OTHER,,False,total,240,2066143,False,20210114,OTHER,0
593,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JOAN ANDERSON GROWE,DEMOCRAT,False,total,852844,2066143,False,20210114,DEMOCRAT,0
594,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RICHARD PUTMAN,LIBERTARIAN,False,total,4653,2066143,False,20210114,LIBERTARIAN,0
595,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ELEANOR GARCIA,SOCIALIST WORKERS,False,total,5351,2066143,False,20210114,OTHER,0
596,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JEFFREY M. MILLER,NEW UNION,False,total,3129,2066143,False,20210114,OTHER,0
597,1984,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUDY BOSCHWITZ,REPUBLICAN,False,total,1199926,2066143,False,20210114,REPUBLICAN,1
813,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,415,2093953,False,20210114,OTHER,0
814,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,POLLY MANN,PROGRESSIVE ISSUES,False,total,44474,2093953,False,20210114,OTHER,0
815,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WENDY LYONS,SOCIALIST WORKERS,False,total,3105,2093953,False,20210114,OTHER,0
816,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ARLEN OVERVIG,LIBERTARIAN,False,total,4039,2093953,False,20210114,LIBERTARIAN,0
817,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DAVE DURENBERGER,REPUBLICAN,False,total,1176210,2093953,False,20210114,REPUBLICAN,1
818,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,"HUBERT H. ""SKIP"" HUMPHREY III",DEMOCRATIC-FARMER-LABOR,False,total,856694,2093953,False,20210114,DEMOCRAT,0
819,1988,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DERRICK P. GRIMMER,GRASSROOTS,False,total,9016,2093953,False,20210114,OTHER,0
944,1990,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUDY BOSCHWITZ,REPUBLICAN,False,total,864375,1808045,False,20210114,REPUBLICAN,0
945,1990,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAUL DAVID WELLSTONE,DEMOCRAT,False,total,911999,1808045,False,20210114,DEMOCRAT,1
946,1990,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,1851,1808045,False,20210114,OTHER,0
947,1990,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUSSELL B. BENTLEY,GRASSROOTS,False,total,29820,1808045,False,20210114,OTHER,0
1213,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,STEPHEN JOHNSON,NATURAL LAW,False,total,5054,1772929,False,20210114,OTHER,0
1214,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,CANDICE E. SJOSTROM,GRASSROOTS,False,total,15920,1772929,False,20210114,OTHER,0
1215,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ROD GRAMS,REPUBLICAN,False,total,869653,1772929,False,20210114,REPUBLICAN,1
1216,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2614,1772929,False,20210114,OTHER,0
1217,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ANN WYNIA,DEMOCRATIC-FARMER-LABOR,False,total,781860,1772929,False,20210114,DEMOCRAT,0
1218,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DEAN M. BARKLEY,INDEPENDENCE,False,total,95400,1772929,False,20210114,OTHER,0
1219,1994,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MAREA HIMELGRIN,SOCIALIST WORKERS,False,total,2428,1772929,False,20210114,OTHER,0
1396,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,TIM DAVIS,GRASSROOTS,False,total,14139,2182905,False,20210114,OTHER,0
1397,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,THOMAS A. FISKE,SOCIALIST WORKERS,False,total,1554,2182905,False,20210114,OTHER,0
1398,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,HOWARD B. HANSON,RESOURCE,False,total,4381,2182905,False,20210114,OTHER,0
1399,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ROY EZRA CARLTON,LIBERTARIAN,False,total,5428,2182905,False,20210114,LIBERTARIAN,0
1400,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RUDY BOSCHWITZ,REPUBLICAN,False,total,901194,2182905,False,20210114,REPUBLICAN,0
1401,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,STEVE JOHNSON,NATURAL LAW,False,total,4321,2182905,False,20210114,OTHER,0
1402,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DEAN BARKLEY,REFORM,False,total,152328,2182905,False,20210114,OTHER,0
1403,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,1130,2182905,False,20210114,OTHER,0
1404,1996,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAUL WELLSTONE,DEMOCRATIC-FARMER-LABOR,False,total,1098430,2182905,False,20210114,DEMOCRAT,1
1695,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,4,2419520,False,20210114,OTHER,0
1696,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DAVID DANIELS,GRASSROOTS,False,total,21447,2419520,False,20210114,OTHER,0
1697,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MARK DAYTON,DEMOCRATIC-FARMER-LABOR,False,total,1181553,2419520,False,20210114,DEMOCRAT,1
1698,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JAMES (JIM) GIBSON,INDEPENDENCE,False,total,140583,2419520,False,20210114,OTHER,0
1699,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DAVID SWAN,CONSTITUTION,False,total,8915,2419520,False,20210114,OTHER,0
1700,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,REBECCA ELLIS,SOCIALIST WORKERS,False,total,12956,2419520,False,20210114,OTHER,0
1701,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ROD GRAMS,REPUBLICAN,False,total,1047474,2419520,False,20210114,REPUBLICAN,0
1702,2000,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ERIK D. PAKIESER,LIBERTARIAN,False,total,6588,2419520,False,20210114,LIBERTARIAN,0
1879,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,7,2254636,False,20210114,OTHER,0
1880,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,NORM COLEMAN,REPUBLICAN,False,total,1116697,2254636,False,20210114,REPUBLICAN,1
1881,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,3,2254636,False,20210114,OTHER,0
1882,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,1790,2254636,False,20210114,OTHER,0
1883,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAUL WELLSTONE,DEMOCRATIC-FARMER-LABOR,False,total,11381,2254636,False,20210114,DEMOCRAT,0
1884,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JIM MOORE,INDEPENDENCE,False,total,45139,2254636,False,20210114,OTHER,0
1885,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,RAY TRICOMO,GREEN,False,total,10119,2254636,False,20210114,OTHER,0
1886,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,WALTER F. MONDALE,DEMOCRAT,False,total,1067246,2254636,False,20210114,DEMOCRAT,0
1887,2002,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MIRO DRAGO,CONSTITUTION,False,total,2254,2254636,False,20210114,OTHER,0
2178,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,BEN POWERS,CONSTITUTION,False,total,5408,2202772,False,20210114,OTHER,0
2179,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MARK R. KENNEDY,REPUBLICAN,False,total,835653,2202772,False,20210114,REPUBLICAN,0
2180,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,954,2202772,False,20210114,OTHER,0
2181,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MICHAEL JAMES CAVLAN,GREEN,False,total,10714,2202772,False,20210114,OTHER,0
2182,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,False,total,1278849,2202772,False,20210114,DEMOCRAT,1
2183,2006,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,ROBERT FITZGERALD,INDEPENDENCE,False,total,71194,2202772,False,20210114,OTHER,0
2351,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,12,2887646,False,20210114,OTHER,0
2352,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,NORM COLEMAN,REPUBLICAN,False,total,1212317,2887646,False,20210114,REPUBLICAN,0
2353,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2340,2887646,False,20210114,OTHER,0
2354,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DEAN BARKLEY,INDEPENDENCE,False,total,437505,2887646,False,20210114,OTHER,0
2355,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,CHARLES ALDRICH,LIBERTARIAN,False,total,13923,2887646,False,20210114,LIBERTARIAN,0
2356,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AL FRANKEN,DEMOCRAT,False,total,1212629,2887646,False,20210114,DEMOCRAT,1
2357,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JAMES NIEMACKL,CONSTITUTION,False,total,8907,2887646,False,20210114,OTHER,0
2358,2008,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,13,2887646,False,20210114,OTHER,0
2740,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2582,2843207,False,20210114,OTHER,0
2741,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,TIM DAVIS,GRASSROOTS PARTY,False,total,30531,2843207,False,20210114,OTHER,0
2742,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MICHAEL CAVLAN,MINNESOTA OPEN PROGRESSIVES,False,total,13986,2843207,False,20210114,OTHER,0
2743,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,KURT BILLS,REPUBLICAN,False,total,867974,2843207,False,20210114,REPUBLICAN,0
2744,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AMY KLOBUCHAR,DEMOCRAT,False,total,1854595,2843207,False,20210114,DEMOCRAT,1
2745,2012,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,STEPHEN WILLIAMS,INDEPENDENCE,False,total,73539,2843207,False,20210114,OTHER,0
2944,2014,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,HEATHER JOHNSON,LIBERTARIAN,False,total,29685,1981528,False,20210114,LIBERTARIAN,0
2945,2014,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,STEVE CARLSON,INDEPENDENCE,False,total,47530,1981528,False,20210114,OTHER,0
2946,2014,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,MIKE MCFADDEN,REPUBLICAN,False,total,850227,1981528,False,20210114,REPUBLICAN,0
2947,2014,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,881,1981528,False,20210114,OTHER,0
2948,2014,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AL FRANKEN,DEMOCRAT,False,total,1053205,1981528,False,20210114,DEMOCRAT,1
3313,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JIM NEWBERGER,REPUBLICAN,False,total,940437,2596879,False,20210114,REPUBLICAN,0
3314,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,AMY KLOBUCHAR,DEMOCRATIC-FARMER-LABOR,False,total,1566174,2596879,False,20210114,DEMOCRAT,1
3315,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,DENNIS SCHULLER,LEGAL MARIJUANA NOW,False,total,66236,2596879,False,20210114,OTHER,0
3316,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,PAULA M OVERBY,MINNESOTA GREEN,False,total,23101,2596879,False,20210114,OTHER,0
3317,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,931,2596879,False,20210114,OTHER,0
3318,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,KARIN HOUSLEY,REPUBLICAN,False,total,1095777,2587356,False,20210114,REPUBLICAN,0
3319,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,TINA SMITH,DEMOCRATIC-FARMER-LABOR,False,total,1370540,2587356,False,20210114,DEMOCRAT,0
3320,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,SARAH WELLINGTON,LEGAL MARIJUANA NOW,False,total,95614,2587356,False,20210114,OTHER,0
3321,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,JERRY TROOIEN,UNAFFILIATED,False,total,24324,2587356,False,20210114,OTHER,0
3322,2018,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,True,,,True,total,1101,2587356,False,20210114,OTHER,0
3547,2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,KEVIN O'CONNOR,LEGAL MARIJUANA NOW,False,total,190154,3214256,False,20210114,OTHER,0
3548,2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,OLIVER STEINBERG,GRASSROOTS,False,total,57174,3214256,False,20210114,OTHER,0
3549,2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,JASON LEWIS,REPUBLICAN,False,total,1398145,3214256,False,20210114,REPUBLICAN,0
3550,2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,TINA SMITH,DEMOCRAT,False,total,1566522,3214256,False,20210114,DEMOCRAT,1
3551,2020,MINNESOTA,MN,27,41,33,US SENATE,statewide,gen,False,,,True,total,2261,3214256,False,20210114,OTHER,0
54,1976,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,JOHN C. STENNIS,DEMOCRAT,False,total,554433,554433,False,20210114,DEMOCRAT,1
212,1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,MAURICE DANTIN,DEMOCRAT,False,total,187541,590236,False,20210114,DEMOCRAT,0
213,1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,JAMES CHARLES EVERS,INDEPENDENT,False,total,133646,590236,False,20210114,OTHER,0
214,1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,HENRY JAY KIRKSEY,INDEPENDENT,False,total,1747,590236,False,20210114,OTHER,0
215,1978,MISSISSIPPI,MS,28,64,46,US SENATE,statewide,gen,False,THAD COCHRAN,REPUBLICAN,False,total,267302,590236,False,20210114,REPUBLICAN,1
